139.400453,35.479734,0
139.400134,35.479849,1
139.40004,35.480306,2
139.399847,35.480227,3
139.399785,35.480044,4
139.399724,35.480221,5
139.399606,35.480247,6
139.399522,35.480258,7
139.399488,35.480094,8
139.39938,35.480122,9
139.399235,35.480116,10
139.399085,35.480188,11
139.399133,35.480399,12
139.399152,35.480461,13
139.399305,35.480561,14
139.39912,35.480662,15
139.39902663230896,35.48200723745556,12
139.39897298812866,35.48231301325423,8
139.39918756484985,35.482985715916755,13
139.3991982936859,35.4836846218105,8
139.3987262248993,35.483964182466345,4
139.39776062965393,35.48384187479905,8
139.3966555595398,35.48436604920551,9
139.3962264060974,35.48459319038668,9
139.39759969711304,35.48612200855856,0
139.3989086151123,35.48717032421105,7
139.39924120903015,35.4883933418556,8
139.40138697624207,35.49182642763903,2
139.4017732143402,35.492446638689685,7
139.4022023677826,35.493957837120924,13
139.4025456905365,35.49470032304644,14
139.40430521965027,35.49658707993647,3
139.40493822097778,35.49720725423784,15
139.40645098686218,35.49774007622237,11
139.40677285194397,35.49877077101455,12
139.40750241279602,35.498779505659655,3
139.4086503982544,35.49989753239346,3
139.40882205963135,35.50025564704112,13
139.40823197364807,35.500482743307515,10
139.40868258476257,35.5006137600922,8
139.4096803665161,35.50083212092516,4
139.40945506095886,35.50160074633476,12
139.40995931625366,35.50191518188235,0
139.41017389297485,35.50236936438911,10
139.41080689430237,35.50372316239306,8
139.41116094589233,35.504194802789456,3
139.41083908081055,35.504500494159615,3
139.41104292869568,35.50477124840149,7
139.41147208213806,35.504456824035096,15
139.4112253189087,35.50518174502718,9
139.41240549087524,35.50579311909074,15
139.41189050674438,35.505906659475826,15
139.41272735595703,35.50693724947592,2
139.4138216972351,35.5080638962925,3
139.41536664962769,35.50894598858126,14
139.4156563282013,35.50968833596895,3
139.41603183746338,35.50995033929075,4
139.41660046577454,35.50984553806462,8
139.4167721271515,35.510718877436176,3
139.41699743270874,35.5109983440289,3
139.41805958747864,35.51115554355984,4
139.41787719726562,35.51174067244238,3
139.41838145256042,35.511618407058144,6
139.4189178943634,35.51212493386643,10
139.41840291023254,35.51223846529889,1
139.41916465759277,35.51233453023172,4
139.41895008087158,35.51278865381274,12
139.41964745521545,35.5128497856371,5
139.41944360733032,35.51313797789646,8
139.42015171051025,35.513207842530804,14
139.4202160835266,35.51383662150421,8
139.42139625549316,35.51460512245079,5
139.42252278327942,35.51691058115202,1
139.42275881767273,35.517460737647866,3
139.42339181900024,35.518700759097264,0
139.42314505577087,35.5191810439487,11
139.42339181900024,35.51976611433961,11
139.42434668540955,35.520517093964465,7
139.42397117614746,35.521023564627896,4
139.42463636398315,35.5223071914777,5
139.42479729652405,35.52168721100457,3
139.42517280578613,35.522429440583196,14
139.42564487457275,35.52447271949424,1
139.42583799362183,35.52384402383153,3
139.42604184150696,35.52509267844978,9
139.42640662193298,35.5256253154176,10
139.42678213119507,35.52617541218159,10
139.4278872013092,35.52801777229219,9
139.4272005558014,35.52744149358103,5
139.4292175769806,35.529266361968546,13
139.42955017089844,35.52958942046918,1
139.43032264709473,35.53038396422107,11
139.4315779209137,35.53021807112056,14
139.4326937198639,35.53163251707745,1
139.4330906867981,35.53087291031153,15
139.4347858428955,35.53252308136877,15
139.43576216697693,35.53319536355055,11
139.43470001220703,35.53337871225879,6
139.43406701087952,35.53371921589094,9
139.4367492198944,35.534635949255815,9
139.43809032440186,35.534042256462456,13
139.43675994873047,35.53410337209993,2
139.43715691566467,35.53576220733455,3
139.43562269210815,35.53623365950984,5
139.43554759025574,35.53735989515744,7
139.4351077079773,35.5376916514805,13
139.43374514579773,35.538337699329844,4
139.4342815876007,35.53862580007154,5
139.43340182304382,35.538651990996755,10
139.4335949420929,35.53927184039707,13
139.4330906867981,35.53983057377969,7
139.43243622779846,35.539699620992344,6
139.4320821762085,35.54021470072249,0
139.43214654922485,35.54083453804631,2
139.43132042884827,35.54084326811527,8
139.429829120636,35.543095594153826,0
139.4296145439148,35.54236228564389,6
139.43122386932373,35.541794839933374,12
139.431631565094,35.54155040054392,5
139.43076252937317,35.54223133699012,15
139.43090200424194,35.54288607812087,9
139.43189978599548,35.544824080540316,5
139.43243622779846,35.544509813059236,8
139.4335412979126,35.54577560512609,4
139.43312287330627,35.54558355520169,3
139.43679213523865,35.54725961176013,14
139.4371461868286,35.547713537715914,0
139.4374680519104,35.54830712931927,5
139.43679213523865,35.548298400062805,4
139.4382405281067,35.54979981819631,7
139.43893790245056,35.55096950818843,3
139.43886280059814,35.5515979912856,3
139.44035410881042,35.55193841757284,12
139.43942070007324,35.552287571237635,11
139.44077253341675,35.55281129888372,5
139.44196343421936,35.55299460275155,3
139.44316506385803,35.553684170690815,3
139.44249987602234,35.553221549816755,15
139.44286465644836,35.554129331652966,12
139.44348692893982,35.554478475775916,1
139.44398045539856,35.55474906142526,15
139.44478511810303,35.5554037003475,14
139.44716691970825,35.55672169049401,5
139.44899082183838,35.55690498542044,1
139.44923758506775,35.5575246937343,4
139.4480574131012,35.55728903057388,6
139.44862604141235,35.55923541294279,6
139.44812178611755,35.55963690297704,1
139.448561668396,35.56024786221378,13
139.44752097129822,35.56054461216262,5
139.4472312927246,35.561094469457814,1
139.44583654403687,35.5619585232998,9
139.44590091705322,35.56256946483868,2
139.44514989852905,35.56246473233421,3
139.4444739818573,35.56339859233485,13
139.44438815116882,35.56386988203512,2
139.4448173046112,35.56393097494148,15
139.44507479667664,35.56365169270362,8
139.44477438926697,35.56544955507477,9
139.4446349143982,35.566269925472874,1
139.44262862205505,35.56944659969592,13
139.44254279136658,35.57010111857132,5
139.44257497787476,35.57072945166124,13
139.4426393508911,35.57121815176875,0
139.44333672523499,35.57131414608242,1
139.44332599639893,35.57006621103294,2
139.4437873363495,35.572448615622804,6
139.44347620010376,35.57304202405987,7
139.44972038269043,35.575808296558876,10
139.44907665252686,35.58498779706591,4
139.449645280838,35.58492672021657,0
139.45004224777222,35.5862093242696,4
139.44939851760864,35.58619187401218,13
139.4502353668213,35.58600864607965,9
139.45084691047668,35.58810265460802,12
139.4502353668213,35.58832077734695,6
139.44799304008484,35.5949863216774,15
139.44831490516663,35.59542252905111,14
139.44798231124878,35.59581511365497,3
139.44734930992126,35.59678348077855,6
139.44701671600342,35.597394156724555,15
139.44650173187256,35.59857187574825,0
139.4462764263153,35.59915636690306,14
139.44594383239746,35.599575104210366,7
139.44606184959412,35.60099704996407,4
139.4451928138733,35.6017559922643,7
139.44514989852905,35.60236663026901,0
139.4457185268402,35.60281152073829,10
139.4454288482666,35.603867035289475,14
139.4445812702179,35.604495103456486,7
139.44390535354614,35.60634438665354,2
139.4442915916443,35.60664968873113,8
139.4437336921692,35.608115122487156,1
139.4428539276123,35.608996114385846,15
139.44376587867737,35.61185709047331,12
139.44612622261047,35.61216237151433,11
